resource_code,name,type,category,unit,price_avg,price_min,price_max,currency,usage_count,labor_role
0217000006,"ASFALTO DE PAVIMENTACION PEN 85/100, TANQUE",material,Asfalto,GLN,10.36,10.36,10.36,PEN,,
0217000007,"ASFALTO DE PAVIMENTACION PEN 85/100, CILINDRO",material,Asfalto,GLN,10.49,10.49,10.49,PEN,,
0217000008,"ASFALTO DE PAVIMENTACION PEN 120/150, TANQUE",material,Asfalto,GLN,10.36,10.36,10.36,PEN,,
0217000009,"ASFALTO DE PAVIMENTACION PEN 120/150, CILINDRO",material,Asfalto,GLN,10.49,10.49,10.49,PEN,,
0217000010,"ASFALTO DE PAVIMENTACION RC 250, TANQUE",material,Asfalto,GLN,10.78,10.78,10.78,PEN,,
0217000011,"ASFALTO DE PAVIMENTACION RC 250, CILINDRO",material,Asfalto,GLN,10.88,10.88,10.88,PEN,,
0217000012,"ASFALTO DE PAVIMENTACION MC 70, TANQUE",material,Asfalto,GLN,11.60,11.60,11.60,PEN,,
0217000013,"ASFALTO DE PAVIMENTACION MC 70, CILINDRO",material,Asfalto,GLN,11.70,11.70,11.70,PEN,,
0217000014,"ASFALTO DE PAVIMENTACION MC30, TANQUE",material,Asfalto,GLN,11.68,11.68,11.68,PEN,,
0217000015,"ASFALTO DE PAVIMENTACION MC 30, CILINDRO",material,Asfalto,GLN,11.78,11.78,11.78,PEN,,
0217000016,"ASFALTO DE PAVIMENTACION PEN 10/20, TANQUE",material,Asfalto,GLN,11.02,11.02,11.02,PEN,,
0217000017,"ASFALTO DE PAVIMENTACION PEN 10/20, CILINDRO",material,Asfalto,GLN,11.15,11.15,11.15,PEN,,
0217000018,"ASFALTO DE PAVIMENTACION PEN 20/30, TANQUE",material,Asfalto,GLN,11.02,11.02,11.02,PEN,,
0217000019,"ASFALTO DE PAVIMENTACION PEN 60/70, CILINDRO",material,Asfalto,GLN,10.36,10.36,10.36,PEN,,
0217000020,"ASFALTO DE PAVIMENTACION PEN 85/100, TANQUE",material,Asfalto,GLN,10.49,10.49,10.49,PEN,,
0217000021,"ASFALTO DE PAVIMENTACION PEN 85/100, CILINDRO",material,Asfalto,GLN,10.78,10.78,10.78,PEN,,
0217000022,"ASFALTO DE PAVIMENTACION PEN 120/150, TANQUE",material,Asfalto,GLN,10.88,10.88,10.88,PEN,,
0217000023,"ASFALTO DE PAVIMENTACION PEN 120/150, CILINDRO",material,Asfalto,GLN,11.60,11.60,11.60,PEN,,
0217000024,"ASFALTO DE PAVIMENTACION RC 250, TANQUE",material,Asfalto,GLN,11.70,11.70,11.70,PEN,,
0217000025,"ASFALTO DE PAVIMENTACION RC 250, CILINDRO",material,Asfalto,GLN,11.68,11.68,11.68,PEN,,
0217000026,"ASFALTO DE PAVIMENTACION MC 70, TANQUE",material,Asfalto,GLN,11.68,11.68,11.68,PEN,,
0217000027,"ASFALTO DE PAVIMENTACION MC 70, CILINDRO",material,Asfalto,GLN,11.78,11.78,11.78,PEN,,
0217000028,"ASFALTO DE PAVIMENTACION MC30, TANQUE",material,Asfalto,GLN,11.78,11.78,11.78,PEN,,
0217000029,"ASFALTO DE PAVIMENTACION MC 30, CILINDRO",material,Asfalto,GLN,11.77,11.77,11.77,PEN,,
0217000030,EMULSION ASFALTICA STANDARD CATIONICA DE ROTURA RAPIDA BD-CRR-1,material,Asfalto,GLN,14.00,14.00,14.00,PEN,,
0217000031,EMULSION ASFALTICA STANDARD CATIONICA DE ROTURA MEDIANA BD-CRR-2,material,Asfalto,GLN,15.59,15.59,15.59,PEN,,
0217000032,EMULSION ASFALTICA STANDARD CATIONICA DE ROTURA LENTA BD-CRL,material,Asfalto,GLN,14.27,14.27,14.27,PEN,,
0217000033,EMULSION ASFALTICA STANDARD CATIONICA SUPERESTABLE BP-CSE,material,Asfalto,GLN,14.27,14.27,14.27,PEN,,
0217000034,EMULSION ASFALTICA STANDARD CATIONICA DE ROTURA RAPIDA BP-CRR-2,material,Asfalto,GLN,14.79,14.79,14.79,PEN,,
0217000035,EMULSION ASFALTICA STANDARD CATIONICA DE ROTURA RAPIDA BD-CRR-1P,material,Asfalto,GLN,16.12,16.12,16.12,PEN,,
0217000036,EMULSION ASFALTICA STANDARD CATIONICA DE ROTURA MEDIANA BD-CRR-2P,material,Asfalto,GLN,18.36,18.36,18.36,PEN,,
0217000037,EMULSION ASFALTICA STANDARD CATIONICA DE ROTURA LENTA BD-CRL-1P,material,Asfalto,GLN,16.64,16.64,16.64,PEN,,
0217000038,EMULSION ASFALTICA STANDARD CATIONICA SUPERESTABLE BP-CSE-1P,material,Asfalto,GLN,16.64,16.64,16.64,PEN,,
0217000039,EMULSION ASFALTICA STANDARD CATIONICA DE ROTURA RAPIDA BP-CRR-2P,material,Asfalto,GLN,17.04,17.04,17.04,PEN,,
0217000040,MEZCLA ASFALTICA INSTANTANEA DE 30kg,material,Asfalto,BLS,118.89,118.89,118.89,PEN,,
0217000041,MEJORADOR DE ADHERENCIA TIPO AMINA P/ASFALTOS-BITUCOTE PLUS,material,Asfalto,KG,46.23,46.23,46.23,PEN,,
0217000042,BITUFLEX,material,Asfalto,KG,13.21,13.21,13.21,PEN,,
0217000043,MEGASOIL,material,Asfalto,KG,369.87,369.87,369.87,PEN,,
0218000001,BALDOSAS RADAR USG 1.20x0.60m,material,Baldosa Acústica,M2,26.50,26.50,26.50,PEN,,
0218000002,BALDOSAS FISURE SKYLINE 1.20x0.60m,material,Baldosa Acústica,PZA,17.56,17.56,17.56,PEN,,
0218000003,BALDOSAS OLYMPIA SKYLINE 1.20x0.60m,material,Baldosa Acústica,PZA,17.64,17.64,17.64,PEN,,
0207000001,"PISO VINILICO E=1,6 mm 30,5x30,5 cm STANDARD",material,Baldosa Vinílica,M2,17.32,17.32,17.32,PEN,,
0207000002,"PISO VINILICO E=2,5 mm 30,5x30,5 cm STANDARD",material,Baldosa Vinílica,M2,31.62,31.62,31.62,PEN,,
0207000003,"PISO VINILICO E=3,2 mm 30,5x30,5 cm STANDARD",material,Baldosa Vinílica,M2,46.07,46.07,46.07,PEN,,
0207000004,"PISO VINILICO E=1,6 mm 30,5x30,5 cm EXCELENCIA",material,Baldosa Vinílica,M2,17.32,17.32,17.32,PEN,,
0207000005,"PISO VINILICO E=2,5 mm 30,5x30,5 cm EXCELENCIA",material,Baldosa Vinílica,M2,32.61,32.61,32.61,PEN,,
0207000006,"PISO VINILICO E=3,2 mm 30,5x30,5 cm EXCELENCIA",material,Baldosa Vinílica,M2,49.53,49.53,49.53,PEN,,
0207000007,"PISO VINILICO E=1,6 mm 30,5x30,5 cm SOLIDA",material,Baldosa Vinílica,M2,17.32,17.32,17.32,PEN,,
0207000008,"PISO VINILICO E=1,6 mm 30,5x30,5 cm NATURAL",material,Baldosa Vinílica,M2,17.32,17.32,17.32,PEN,,
0207000009,"PISO VINILICO E=1,6 mm 30,5x30,5 cm MADERAS",material,Baldosa Vinílica,M2,17.32,17.32,17.32,PEN,,
0207000010,"PISO VINILICO E=1,6 mm 30,5x30,5 cm DURAVINIL",material,Baldosa Vinílica,M2,15.12,15.12,15.12,PEN,,
0207000011,"ZOCALO VINILICO H=3""",material,Baldosa Vinílica,M,4.22,4.22,4.22,PEN,,
0207000012,"ZOCALO VINILICO H=4""",material,Baldosa Vinílica,M,8.15,8.15,8.15,PEN,,
0207000013,"ZOCALO VINILICO H=6""",material,Baldosa Vinílica,M,9.37,9.37,9.37,PEN,,
0207000014,PASO DE ESCALERA,material,Baldosa Vinílica,M,28.86,28.86,28.86,PEN,,
0207000015,PROTECTOR DE ALFOMBRA - VINOLEUM A=0.60 m,material,Baldosa Vinílica,M,28.86,28.86,28.86,PEN,,
0207000016,PERFIL DE GRADA VINILICO,material,Baldosa Vinílica,M,14.48,14.48,14.48,PEN,,
0219000001,"LADRILLO ARCILLA HUECO 8, 8X30X30cm",material,Bloques y Ladrillos,MLL,1884.94,1884.94,1884.94,PEN,,
0219000002,"LADRILLO ARCILLA HUECO 12, 12X30X30cm",material,Bloques y Ladrillos,MLL,2076.38,2076.38,2076.38,PEN,,
0219000003,"LADRILLO ARCILLA HUECO 15, 15X30X30cm",material,Bloques y Ladrillos,MLL,2161.61,2161.61,2161.61,PEN,,
0219000004,"LADRILLO ARCILLA HUECO 15, Acanalado 15X30X30cm",material,Bloques y Ladrillos,MLL,2136.82,2136.82,2136.82,PEN,,
0219000005,"LADRILLO ARCILLA HUECO 20, 20X30X30cm",material,Bloques y Ladrillos,MLL,3326.04,3326.04,3326.04,PEN,,
0219000006,"LADRILLO ARCILLA HUECO 25, 25X30X30cm",material,Bloques y Ladrillos,MLL,3483.68,3483.68,3483.68,PEN,,
0219000007,"LADRILLO ARCILLA Pastelero a Maquina, 3X30X30cm",material,Bloques y Ladrillos,MLL,1145.94,1145.94,1145.94,PEN,,
0219000008,"LADRILLO ARCILLA 18 HUECOS (Tipo IV), 9x12x24cm",material,Bloques y Ladrillos,MLL,694.19,694.19,694.19,PEN,,
0219000009,"LADRILLO ARCILLA ( 30% Vacio), 9x12x24cm",material,Bloques y Ladrillos,MLL,1224.21,1224.21,1224.21,PEN,,
0219000010,"LADRILLO ARCILLA 18 HUECOS CARAVISTA (Tipo IV), 9x12x24cm",material,Bloques y Ladrillos,MLL,1216.37,1216.37,1216.37,PEN,,
0219000011,"LADRILLO ARCILLA PANDERETA LISA, 9x11x23cm",material,Bloques y Ladrillos,MLL,570.62,570.62,570.62,PEN,,
0219000012,"LADRILLO ARCILLA PANDERETA ACANALADA, 9.5x11x24cm",material,Bloques y Ladrillos,MLL,551.64,551.64,551.64,PEN,,
0219000013,"LADRILLO ARCILLA CARAVISTA CORRIENTE, 6x12.5x23cm",material,Bloques y Ladrillos,MLL,954.77,954.77,954.77,PEN,,
0219000014,"ADOQUIN 4x10.5x21cm, (en 10 Colores)",material,Bloques y Ladrillos,M2,20.32,20.32,20.32,PEN,,
0219000015,"ADOQUIN 6x10.5x21cm, (en 10 Colores)",material,Bloques y Ladrillos,M2,25.72,25.72,25.72,PEN,,
0219000016,"ADOQUIN 8x10.5x21cm, (en 10 Colores)",material,Bloques y Ladrillos,M2,31.49,31.49,31.49,PEN,,
0219000017,"LADRILLO KK 11 HUECO, 12.5x24x16cm",material,Bloques y Ladrillos,MLL,1002.73,1002.73,1002.73,PEN,,
0219000018,"PLACAS SILICO CALCAREAS P-7, 7x50x25cm",material,Bloques y Ladrillos,MLL,2506.83,2506.83,2506.83,PEN,,
0219000019,"PLACAS SILICO CALCAREAS P-10, 10x50x25cm",material,Bloques y Ladrillos,MLL,2757.51,2757.51,2757.51,PEN,,
0219000020,"PLACAS SILICO CALCAREAS P-10, 10x50x25cm, C/Canaleta",material,Bloques y Ladrillos,MLL,2757.51,2757.51,2757.51,PEN,,
0219000021,"PLACAS SILICO CALCAREAS P-12, 12x50x25cm",material,Bloques y Ladrillos,MLL,3091.75,3091.75,3091.75,PEN,,
0219000022,"PLACAS SILICO CALCAREAS P-12, 12x50x25cm, C/Canaleta",material,Bloques y Ladrillos,MLL,3091.75,3091.75,3091.75,PEN,,
0219000023,"PLACAS SILICO CALCAREAS P-14, 14x50x25cm",material,Bloques y Ladrillos,MLL,3509.56,3509.56,3509.56,PEN,,
0219000024,"PLACAS SILICO CALCAREAS P-14, 14x50x25cm, C/Canaleta",material,Bloques y Ladrillos,MLL,3509.56,3509.56,3509.56,PEN,,
0219000025,MORTERO FINO PARA SOLAQUEOS DE MUROS 40kg,material,Bloques y Ladrillos,BLS,4.68,4.68,4.68,PEN,,
0219000026,MORTERO FINO PARA TARRAJEO DE MUROS 40kg,material,Bloques y Ladrillos,BLS,4.68,4.68,4.68,PEN,,
0219000027,MORTERO GRUESO PARA MUROS DIVISORIOS 40kg,material,Bloques y Ladrillos,BLS,4.68,4.68,4.68,PEN,,
0219000028,MORTERO GRUESO PARA MUROS PORTANTES 40kg,material,Bloques y Ladrillos,BLS,5.35,5.35,5.35,PEN,,
0219000029,CONCRETO PARA MUROS DIVISORIOS 40 kg,material,Bloques y Ladrillos,BLS,5.26,5.26,5.26,PEN,,
0219000030,CONCRETO PARA MUROS PORTANTES 40 kg,material,Bloques y Ladrillos,BLS,6.60,6.60,6.60,PEN,,
0220000001,NYY UNIPOLAR 1KV 1x10mm2,material,Cable NKY - NYY,M,6.63,6.63,6.63,PEN,,
0220000002,NYY UNIPOLAR 1KV 1x16mm2,material,Cable NKY - NYY,M,10.17,10.17,10.17,PEN,,
0220000003,NYY UNIPOLAR 1KV 1x25mm2,material,Cable NKY - NYY,M,15.88,15.88,15.88,PEN,,
0220000004,NYY UNIPOLAR 1KV 1x35mm2,material,Cable NKY - NYY,M,21.50,21.50,21.50,PEN,,
0220000005,NYY UNIPOLAR 1KV 1x70mm2,material,Cable NKY - NYY,M,41.09,41.09,41.09,PEN,,
0220000006,NYY UNIPOLAR 1KV 1x120mm2,material,Cable NKY - NYY,M,71.91,71.91,71.91,PEN,,
0220000007,NYY UNIPOLAR 1KV 3-1x6mm2,material,Cable NKY - NYY,M,12.98,12.98,12.98,PEN,,
0220000008,NYY UNIPOLAR 1KV 3-1x10mm2,material,Cable NKY - NYY,M,19.92,19.92,19.92,PEN,,
0220000009,NYY UNIPOLAR 1KV 3-1x16mm2,material,Cable NKY - NYY,M,31.28,31.28,31.28,PEN,,
0220000010,NYY UNIPOLAR 1KV 3-1x25mm2,material,Cable NKY - NYY,M,48.33,48.33,48.33,PEN,,
0220000011,NYY UNIPOLAR 1KV 3-1x35mm2,material,Cable NKY - NYY,M,65.48,65.48,65.48,PEN,,
0220000012,NYY UNIPOLAR 1KV 3-1x50mm2,material,Cable NKY - NYY,M,88.00,88.00,88.00,PEN,,
0220000013,NYY UNIPOLAR 1KV 3-1x70mm2,material,Cable NKY - NYY,M,124.90,124.90,124.90,PEN,,
0220000014,NYY UNIPOLAR 1KV 3-1x95mm2,material,Cable NKY - NYY,M,171.00,171.00,171.00,PEN,,
0220000015,NYY UNIPOLAR 1KV 3-1x120mm2,material,Cable NKY - NYY,M,218.57,218.57,218.57,PEN,,
0220000016,NYY UNIPOLAR 1KV 3-1x150mm2,material,Cable NKY - NYY,M,268.02,268.02,268.02,PEN,,
0220000017,NYY UNIPOLAR 1KV 3-1x185mm2,material,Cable NKY - NYY,M,337.85,337.85,337.85,PEN,,
0220000018,NYY UNIPOLAR 1KV 3-1x240mm2,material,Cable NKY - NYY,M,446.46,446.46,446.46,PEN,,
0220000019,NYY UNIPOLAR 1KV 3-1x300mm2,material,Cable NKY - NYY,M,557.64,557.64,557.64,PEN,,
0220000020,THW CABLEADO 2.5mm2,material,Cable NKY - NYY,M,1.67,1.67,1.67,PEN,,
0220000021,THW CABLEADO 4.0mm2,material,Cable NKY - NYY,M,2.54,2.54,2.54,PEN,,
0220000022,THW CABLEADO 6.0mm2,material,Cable NKY - NYY,M,3.84,3.84,3.84,PEN,,
0220000023,THW CABLEADO 10.0mm2,material,Cable NKY - NYY,M,6.27,6.27,6.27,PEN,,
0220000024,THW CABLEADO 16.0mm2,material,Cable NKY - NYY,M,9.37,9.37,9.37,PEN,,
0220000025,THW CABLEADO 25.0mm2,material,Cable NKY - NYY,M,14.59,14.59,14.59,PEN,,
0220000026,THW CABLEADO 35.0mm2,material,Cable NKY - NYY,M,20.02,20.02,20.02,PEN,,
0220000027,THW CABLEADO 50.0mm2,material,Cable NKY - NYY,M,27.65,27.65,27.65,PEN,,
0220000028,THW CABLEADO 70.0mm2,material,Cable NKY - NYY,M,38.88,38.88,38.88,PEN,,
0220000029,THW CABLEADO 95.0mm2,material,Cable NKY - NYY,M,53.36,53.36,53.36,PEN,,
0220000030,TW CABLEADO 2.5mm2,material,Cable NKY - NYY,M,1.62,1.62,1.62,PEN,,
0220000031,TW CABLEADO 4.0mm2,material,Cable NKY - NYY,M,2.49,2.49,2.49,PEN,,
0220000032,TW CABLEADO 6.0mm2,material,Cable NKY - NYY,M,3.68,3.68,3.68,PEN,,
0220000033,TW CABLEADO 16.0mm2,material,Cable NKY - NYY,M,9.05,9.05,9.05,PEN,,
0220000034,TW CABLEADO 25.0mm2,material,Cable NKY - NYY,M,13.87,13.87,13.87,PEN,,
0220000035,TW CABLEADO 35.0mm2,material,Cable NKY - NYY,M,19.13,19.13,19.13,PEN,,
0220000036,TW CABLEADO 50.0mm2,material,Cable NKY - NYY,M,26.51,26.51,26.51,PEN,,
0220000037,TW CABLEADO 70.0mm2,material,Cable NKY - NYY,M,38.04,38.04,38.04,PEN,,
0220000038,TW CABLEADO 95.0mm2,material,Cable NKY - NYY,M,52.78,52.78,52.78,PEN,,
0220000039,NLT 380V DE 2x16 AWG,material,Cable NKY - NYY,M,2.98,2.98,2.98,PEN,,
0220000040,NLT 380V DE 2x14 AWG,material,Cable NKY - NYY,M,4.37,4.37,4.37,PEN,,
0220000041,NLT 500V DE 2x12 AWG,material,Cable NKY - NYY,M,6.32,6.32,6.32,PEN,,
0220000042,NLT 500V DE 2x10 AWG,material,Cable NKY - NYY,M,9.88,9.88,9.88,PEN,,
0220000043,NLT 380V DE 3x16 AWG,material,Cable NKY - NYY,M,4.04,4.04,4.04,PEN,,
0220000044,NLT 380V DE 3x14 AWG,material,Cable NKY - NYY,M,5.95,5.95,5.95,PEN,,
0220000045,NLT 500V DE 3x12 AWG,material,Cable NKY - NYY,M,8.82,8.82,8.82,PEN,,
0220000046,NLT 500V DE 3x10 AWG,material,Cable NKY - NYY,M,13.70,13.70,13.70,PEN,,
0220000047,NLT 1KV DE 3x8 AWG,material,Cable NKY - NYY,M,23.55,23.55,23.55,PEN,,
0220000048,NLT 380V DE 4x16 AWG,material,Cable NKY - NYY,M,5.19,5.19,5.19,PEN,,
0220000049,NLT 380V DE 4x14 AWG,material,Cable NKY - NYY,M,7.60,7.60,7.60,PEN,,
0220000050,NLT 500V DE 4x12 AWG,material,Cable NKY - NYY,M,12.76,12.76,12.76,PEN,,
0220000051,NLT 1KV DE 4x10 AWG,material,Cable NKY - NYY,M,21.22,21.22,21.22,PEN,,
0220000052,NLT 1KV DE 4x8 AWG,material,Cable NKY - NYY,M,31.26,31.26,31.26,PEN,,
0220000053,N2XH 1KV 3-1X16mm2,material,Cable NKY - NYY,M,32.94,32.94,32.94,PEN,,
0220000054,N2XH 1KV 3-1X25mm2,material,Cable NKY - NYY,M,50.90,50.90,50.90,PEN,,
0220000055,N2XH 1KV 3-1X35mm2,material,Cable NKY - NYY,M,68.53,68.53,68.53,PEN,,
0220000056,N2XH 1KV 3-1X50mm2,material,Cable NKY - NYY,M,92.01,92.01,92.01,PEN,,
0220000057,N2XH 1KV 3-1X70mm2,material,Cable NKY - NYY,M,130.37,130.37,130.37,PEN,,
0220000058,N2XH 1KV 3-1X95mm2,material,Cable NKY - NYY,M,181.44,181.44,181.44,PEN,,
0220000059,N2XH 1KV 3-1X120mm2,material,Cable NKY - NYY,M,226.95,226.95,226.95,PEN,,
0220000060,NH-70 (LSOH-70) 750V 2.5mm2,material,Cable NKY - NYY,M,1.76,1.76,1.76,PEN,,
0220000061,NH-70 (LSOH-70) 750V 4mm2,material,Cable NKY - NYY,M,2.69,2.69,2.69,PEN,,
0220000062,NH-70 (LSOH-70) 750V 6mm2,material,Cable NKY - NYY,M,4.06,4.06,4.06,PEN,,
0220000063,NH-70 (LSOH-70) 750V 10mm2,material,Cable NKY - NYY,M,6.58,6.58,6.58,PEN,,
0220000064,NH-70 (LSOH-70) 750V 16mm2,material,Cable NKY - NYY,M,9.55,9.55,9.55,PEN,,
0220000065,NH-70 (LSOH-70) 750V 25mm2,material,Cable NKY - NYY,M,19.44,19.44,19.44,PEN,,
0220000066,NH-70 (LSOH-70) 750V 35mm2,material,Cable NKY - NYY,M,20.51,20.51,20.51,PEN,,
0221000001,"CEMENTO TIPO I, INKA",material,Cemento Portland I,BLS,26.55,26.55,26.55,PEN,,
0221000002,"CEMENTO MS ANTISALITRE, INKA",material,Cemento Portland I,BLS,30.23,30.23,30.23,PEN,,
0221000003,"CEMENTO PORTLAND TIPO I, EL SOL",material,Cemento Portland I,BLS,24.90,24.90,24.90,PEN,,
0221000004,"CEMENTO PORTLAND TIPO V, ANDINO",material,Cemento Portland I,BLS,31.07,31.07,31.07,PEN,,
0221000005,"CEMENTO PORTLAND TIPO I, ANDINO (IPM)",material,Cemento Portland I,BLS,23.60,23.60,23.60,PEN,,
0221000006,"CEMENTO PORTLAND TIPO I, APU",material,Cemento Portland I,BLS,22.91,22.91,22.91,PEN,,
0222000001,"EMULSIONES EXAGEL-E TIPO 80 1"" x 8""",material,Dinamita,KG,7.20,7.20,7.20,PEN,,
0222000002,"EMULSIONES EXAGEL-E TIPO 65 1"" x 8""",material,Dinamita,KG,6.87,6.87,6.87,PEN,,
0222000003,"EMULSIONES EXAGEL-E TIPO 65 1 1/8"" x 16""",material,Dinamita,KG,6.87,6.87,6.87,PEN,,
0222000004,"EMULSIONES EXAGEL-E TIPO 65 1 1/4"" x 16""",material,Dinamita,KG,6.73,6.73,6.73,PEN,,
0222000005,"EMULSIONES EXAGEL-E TIPO 65 1 1/4"" x 16""",material,Dinamita,KG,6.69,6.69,6.69,PEN,,
0222000006,"EMULSIONES EXAGEL-E TIPO 65 2"" x 16""",material,Dinamita,KG,6.62,6.62,6.62,PEN,,
0222000007,"EMULSIONES EXAGEL-E TIPO 65 3"" x 16""",material,Dinamita,KG,6.43,6.43,6.43,PEN,,
0222000008,"EMULSIONES EXAGEL-E TIPO 65 4"" x 16""",material,Dinamita,KG,6.40,6.40,6.40,PEN,,
0222000009,"EMULSIONES SEMEXSA-E TIPO 65 7/8"" x 7""",material,Dinamita,KG,8.04,8.04,8.04,PEN,,
0222000010,"EMULSIONES SEMEXSA-E TIPO 65 1 1/8"" x 8""",material,Dinamita,KG,8.04,8.04,8.04,PEN,,
0222000011,"EMULSIONES SEMEXSA-E TIPO 65 1 1/2"" x 8""",material,Dinamita,KG,8.04,8.04,8.04,PEN,,
0222000012,"EMULSIONES SEMEXSA-E TIPO 65 1 1/2"" x 12""",material,Dinamita,KG,8.04,8.04,8.04,PEN,,
0222000013,"EMULSIONES SLURREX-E TIPO 40 3""",material,Dinamita,KG,5.63,5.63,5.63,PEN,,
0222000014,"EMULSIONES SLURREX-E TIPO 40 4""",material,Dinamita,KG,5.45,5.45,5.45,PEN,,
0222000015,"EMULSIONES SLURREX-E TIPO 40 6""",material,Dinamita,KG,4.68,4.68,4.68,PEN,,
0222000016,"EMULSIONES SLURREX-AP TIPO 60 8""",material,Dinamita,KG,2.86,2.86,2.86,PEN,,
0222000017,"EMULSIONES SLURREX-AP TIPO 80 8""",material,Dinamita,KG,2.97,2.97,2.97,PEN,,
0222000018,"DINAMITA EXSACORTE 7/8"" x 28""",material,Dinamita,KG,19.52,19.52,19.52,PEN,,
0222000019,"DINAMITA GEODIT 1 2"" x 8""",material,Dinamita,KG,7.34,7.34,7.34,PEN,,
0222000020,"DINAMITA GEODIT 4 1 1/4"" x 5""",material,Dinamita,KG,3.74,3.74,3.74,PEN,,
0222000021,"DINAMITA SEMEXSA TIPO 80 7/8"" x 7""",material,Dinamita,KG,9.20,9.20,9.20,PEN,,
0222000022,"DINAMITA SEMEXSA TIPO 80 7/8"" x 8""",material,Dinamita,KG,9.24,9.24,9.24,PEN,,
0222000023,"DINAMITA SEMEXSA TIPO 80 1"" x 7""",material,Dinamita,KG,8.88,8.88,8.88,PEN,,
0222000024,"DINAMITA SEMEXSA TIPO 80 1 1/8"" x 8""",material,Dinamita,KG,8.55,8.55,8.55,PEN,,
0222000025,"DINAMITA SEMEXSA TIPO 80 1 1/4"" x 8""",material,Dinamita,KG,8.73,8.73,8.73,PEN,,
0222000026,"DINAMITA SEMEXSA TIPO 80 1 1/2"" x 8""",material,Dinamita,KG,9.50,9.50,9.50,PEN,,
0222000027,"DINAMITA SEMEXSA TIPO 80 1 1/2"" x 12""",material,Dinamita,KG,8.55,8.55,8.55,PEN,,
0222000028,"DINAMITA SEMEXSA TIPO 80 2"" x 8""",material,Dinamita,KG,8.55,8.55,8.55,PEN,,
0222000029,"DINAMITA GELATINA TIPO 75 7/8"" x 7""",material,Dinamita,KG,9.64,9.64,9.64,PEN,,
0222000030,"DINAMITA GELATINA TIPO 75 7/8"" x 8""",material,Dinamita,KG,10.52,10.52,10.52,PEN,,
0222000031,"DINAMITA GELATINA TIPO 75 1 1/8"" x 8""",material,Dinamita,KG,8.99,8.99,8.99,PEN,,
0222000032,"DINAMITA GELATINA TIPO 75 1 1/4"" x 8""",material,Dinamita,KG,10.88,10.88,10.88,PEN,,
0222000033,"DINAMITA GELATINA TIPO 75 1 1/2"" x 8""",material,Dinamita,KG,9.90,9.90,9.90,PEN,,
0222000034,"DINAMITA GELATINA TIPO 75 1 1 /2"" x 12""",material,Dinamita,KG,8.99,8.99,8.99,PEN,,
0222000035,"DINAMITA GELATINA TIPO 75 2"" x 8""",material,Dinamita,KG,8.99,8.99,8.99,PEN,,
0222000036,"DINAMITA GELATINA TIPO 75 2 1/2"" x 8""",material,Dinamita,KG,9.97,9.97,9.97,PEN,,
0222000037,"DINAMITA GELATINA TIPO 90 7/8"" x 7""",material,Dinamita,KG,10.48,10.48,10.48,PEN,,
0222000038,"DINAMITA GELATINA TIPO 90 7/8"" x 8""",material,Dinamita,KG,10.63,10.63,10.63,PEN,,
0222000039,"DINAMITA GELATINA TIPO 90 1 1/8"" x 8""",material,Dinamita,KG,9.93,9.93,9.93,PEN,,
0222000040,"DINAMITA GELATINA TIPO 90 1 1/4"" x 8""",material,Dinamita,KG,11.65,11.65,11.65,PEN,,
0222000041,"DINAMITA GELATINA TIPO 90 1 1/2"" x 8""",material,Dinamita,KG,10.59,10.59,10.59,PEN,,
0222000042,"DINAMITA GELATINA TIPO 90 1 1/2"" x 12""",material,Dinamita,KG,9.90,9.90,9.90,PEN,,
0222000043,"DINAMITA GELATINA TIPO 90 2"" x 8""",material,Dinamita,KG,9.82,9.82,9.82,PEN,,
0222000044,"DINAMITA GELATINA TIPO 90 2 1/2"" x 8""",material,Dinamita,KG,10.66,10.66,10.66,PEN,,
0222000045,"DINAMITA GELIGNITA 7/8"" x 7""",material,Dinamita,KG,8.33,8.33,8.33,PEN,,
0222000046,"DINAMITA GELIGNITA 7/8"" x 8""",material,Dinamita,KG,8.58,8.58,8.58,PEN,,
0222000047,"DINAMITA GELIGNITA 1 1/8"" x 8""",material,Dinamita,KG,8.22,8.22,8.22,PEN,,
0222000048,"DINAMITA GELIGNITA 1 1/4"" x 8""",material,Dinamita,KG,8.15,8.15,8.15,PEN,,
0222000049,"DINAMITA EXADIT TIPO 45 7/8"" x 7""",material,Dinamita,KG,7.20,7.20,7.20,PEN,,
0222000050,"DINAMITA EXADIT TIPO 45 1 1/4"" x 8""",material,Dinamita,KG,7.45,7.45,7.45,PEN,,
0222000051,"DINAMITA EXADIT TIPO 60 1 1/2"" x 8""",material,Dinamita,KG,7.82,7.82,7.82,PEN,,
0222000052,"DINAMITA EXADIT TIPO 65 7/8"" x 7""",material,Dinamita,KG,7.53,7.53,7.53,PEN,,
0222000053,"DINAMITA EXADIT TIPO 65 7/8"" x 8""",material,Dinamita,KG,7.67,7.67,7.67,PEN,,
0222000054,"DINAMITA EXADIT TIPO 65 1"" x 7""",material,Dinamita,KG,7.34,7.34,7.34,PEN,,
0222000055,"DINAMITA EXADIT TIPO 65 1 1/8"" x 7""",material,Dinamita,KG,7.20,7.20,7.20,PEN,,
0222000056,"DINAMITA EXADIT TIPO 65 1 1/8"" x 8""",material,Dinamita,KG,7.38,7.38,7.38,PEN,,
0222000057,"DINAMITA EXADIT TIPO 65 1 1/4"" x 8""",material,Dinamita,KG,7.45,7.45,7.45,PEN,,
